104,-205,298,254,-53,225,-16,-66,114,-132,117,-498,-272,-44,-4,245,-27,-448,44944,0
-138,-216,121,275,-412,-466,-775,-223,106,270,-150,-141,-98,69,-311,359,-222,-174,15753,1
-135,-93,-104,159,-120,-569,330,-35,55,1698,-380,-1456,-168,-341,114,412,-137,-69,25925,1
-195,-137,137,346,-386,-549,-529,-419,-19,16,-111,-846,-551,-63,562,255,225,-148,17878,0
37,-184,-90,138,112,-769,962,-503,-514,211,-137,-752,-1063,-676,-96,-236,96,-589,48812,0
-287,-376,322,-163,-320,63,-836,-208,147,149,-487,-1335,-468,-614,93,-121,-120,187,78756,1
-204,-216,119,317,-17,-153,445,-105,-76,-412,376,-979,-77,11,387,119,-200,-377,33819,1
-230,-205,61,281,-434,-537,-201,-182,127,-13,102,-1625,-276,-252,811,751,-134,-666,17899,1
-77,-271,605,513,19,215,388,-501,-13,-145,-401,-322,-2006,-571,3,357,-201,95,5273,0
-346,51,-306,507,-693,-553,-648,-260,238,307,-38,-684,-493,-235,-113,192,-167,-1155,9764,1
-210,-306,33,367,-269,-466,-115,-166,152,-506,499,-781,-296,-217,444,31,-142,-572,17490,0
-104,-115,6,191,-193,-291,-108,-19,70,102,83,-763,-28,-43,275,139,-181,39,19414,0
-263,-93,276,407,-310,-738,189,-368,266,155,-868,-361,-1053,50,-35,6,80,136,27545,1
-158,-290,-349,519,-393,-341,-185,-392,90,94,143,-113,-3,-93,216,177,-4,-576,100568,1
86,-594,-245,4,-488,-478,-1364,-434,185,342,-1353,-855,-283,-206,-186,-399,-185,-587,33949,1
-276,-242,297,298,-306,-350,-180,-133,-171,864,-274,-700,-672,49,-273,186,-3,-9,40716,0
-128,-90,-30,193,-76,-212,-93,-295,187,95,-163,-209,-553,45,59,199,-124,-124,15449,0
-306,-217,-202,352,-217,-518,-249,22,114,862,219,-614,-1041,-494,172,513,-7,332,67882,1
-373,110,-113,336,-272,-370,-193,-70,313,-91,-203,-402,-387,-473,-585,248,271,-853,45628,0
-167,-41,-251,170,-276,-126,-153,-196,-202,360,-549,-1158,-841,-553,-46,309,-75,506,40446,0
268,299,172,399,-283,-584,-256,-186,126,431,-239,-677,-700,-206,-493,-6,-164,-264,35422,1
-13,-72,-273,-49,-247,-292,42,-257,-230,59,91,-561,-591,-274,8,-117,-76,115,40621,1
-65,-553,10,-172,-585,-388,252,30,326,-453,397,-678,-630,-199,324,169,-97,-313,14284,0
-412,35,158,-42,-286,205,1101,-214,169,-367,-125,-604,-954,137,275,-51,-192,-215,728,0
-92,-161,198,421,-22,32,684,-161,-87,-491,392,-492,-105,189,260,423,-264,-419,41905,0
-96,-574,173,353,-506,-374,-686,-70,-336,84,-131,289,-844,72,568,56,-11,-646,64839,1
116,-164,11,162,-166,-41,-227,-120,161,147,-57,-475,-669,-269,258,480,17,-673,26619,1
-193,-34,72,278,-132,-346,-121,78,-79,-56,346,-503,-469,-95,-197,41,-59,32,-4432,0
-89,77,-162,-61,103,-545,-407,-183,-8,161,386,-86,-229,-214,-154,-218,-22,9,35072,0
-342,-241,406,235,-246,-671,560,-267,-58,965,-119,-760,-108,109,358,195,-276,-395,32431,1
78,-208,392,285,-195,-463,-622,-220,242,-257,-51,-1186,49,-54,-91,-113,28,-368,16477,0
162,-38,194,115,-219,-429,-926,172,-152,-17,-137,-708,-1281,-236,-307,405,-25,-351,34298,1
-175,-72,231,375,-38,-538,249,-42,21,-653,231,-522,-453,-291,259,-56,-311,10,14953,0
-259,-578,378,660,-39,125,1124,-66,317,-53,-400,-99,-1534,-17,687,231,-84,-51,22504,0
-94,-166,-201,198,-14,-394,-906,-238,79,-113,-97,-236,-168,205,462,458,145,-73,25556,1
35,-364,122,321,-199,-212,267,-382,330,-189,-832,201,-1196,-68,-256,432,-280,-142,77038,0
3,-392,262,401,-639,89,-1186,-141,237,448,-121,-850,-752,-97,507,-290,-78,-580,70899,1
-259,-231,-49,149,-194,-593,273,60,-164,81,-241,-1087,-237,500,215,745,-17,-473,25946,1
-895,-322,385,750,-841,-804,64,-252,-19,-77,-445,-1051,-735,-722,102,43,318,-215,23933,0
-813,-450,435,877,-1154,-569,-195,-58,11,-260,-554,-1229,-802,-720,104,-143,351,-415,31780,0
-29,-121,100,378,-612,-569,514,-502,216,-5,-805,-713,-1304,-56,249,224,-55,305,48473,1
-177,126,489,418,3,-703,487,-343,155,-152,275,-134,-115,-88,636,-337,-261,-1007,-1835,1
-366,-25,-241,250,-329,-587,-328,-190,323,-67,185,-135,-42,-375,143,84,-229,-933,2560,1
-275,1,43,349,-314,-629,362,-9,-74,380,380,-585,-168,113,37,-191,-269,-487,61104,0
72,114,160,239,35,-724,-101,-216,143,104,-2,-1432,-1692,-285,955,311,-128,-1265,-33057,1
-39,92,107,268,-184,-421,430,-498,-63,337,60,-354,-603,-148,29,14,-184,776,45048,0
-102,-50,-165,201,-253,-403,-361,-172,136,300,329,-1033,-261,-209,183,252,20,-101,12770,0
190,-21,122,419,-444,-435,683,-703,233,528,-373,48,-1179,249,-23,-188,-116,391,50625,1
49,-471,208,508,-329,-230,694,-100,92,334,-224,-182,-436,-498,41,833,-278,-717,52329,1
286,-148,-82,240,10,102,140,-118,213,1100,-214,879,-166,183,458,80,-234,-631,35919,1
-199,-354,47,174,6,98,-2038,-96,-122,281,-754,-871,384,-65,-23,-92,290,-82,74750,1
-124,-100,-133,210,-75,-505,-243,2,252,-209,-147,-563,-133,-57,173,200,-12,-295,18526,0
-39,-293,351,-145,-88,-783,-862,-323,158,-31,-154,-1189,-165,-54,82,204,95,-434,13746,0
107,-303,174,194,-392,-315,161,-690,61,315,-560,-748,-635,-168,-210,-105,143,-602,27167,1
-129,-93,-133,303,-475,-323,-434,-257,165,350,317,-594,-581,-265,17,290,-101,-360,40625,1
-112,-153,61,236,-10,-180,-65,-182,212,195,-523,-196,-170,20,230,50,-189,-120,12200,1
-42,-49,50,408,94,-426,-568,-110,128,471,808,-796,-356,-300,-90,26,-181,-177,50214,1
-241,-359,-50,-54,-454,-481,-910,-546,82,-39,-1194,-876,-1706,-222,-181,255,-252,-47,18259,1
-319,-391,-156,371,-188,-1091,199,-324,63,278,94,269,-455,-288,297,442,-126,-358,25637,0
-261,-338,283,391,-576,-478,275,-444,163,-66,-456,-535,-1515,-204,310,468,-60,-556,23115,1
84,-96,-22,244,3,-1005,-566,-256,140,486,164,-1697,-1688,-304,842,623,-140,-964,22350,1
-125,-386,312,369,-83,-621,-704,-8,388,152,-693,-992,-341,472,276,72,-92,-255,15319,0
-408,-321,61,662,-314,-796,-784,-339,200,-3,-703,-1296,-913,316,85,918,32,179,-19263,0
113,-119,-279,-205,-66,-100,725,-193,-7,-273,-250,-883,-434,-614,39,32,-74,467,41066,1
31,-38,-434,495,-96,122,279,51,355,590,45,-97,-621,-25,242,396,-104,220,30273,1
-104,-311,106,18,-414,-347,-740,133,102,-49,-210,-230,-449,56,241,230,26,-256,-6500,0
-610,16,398,264,-369,-649,-87,-117,46,-37,437,-1008,-1068,-320,502,216,-313,-1015,33902,0
-392,23,-216,370,-21,-937,837,-358,388,333,-100,-329,-241,-224,107,109,-199,-449,8823,0
-34,-225,-22,218,-375,-568,1165,-410,137,394,-811,-334,-1575,-261,25,-348,-209,140,-6082,1
-86,-111,57,60,-111,-186,-337,130,126,602,-135,-591,-458,-244,97,163,-27,-471,4009,0
94,-153,204,330,-287,-323,-274,15,71,145,189,-545,-670,-233,-8,210,-120,271,41891,0
-515,-427,247,43,-640,-220,359,5,415,317,-619,-1701,-754,-126,-376,439,-434,-1086,24787,0
-18,-125,87,273,-452,-506,731,-184,-134,165,102,-984,242,125,135,104,-84,-401,-5596,0
24,-396,246,348,-148,-44,427,-336,227,-54,-956,-499,-1012,-131,-299,286,-81,371,72472,0
-167,-211,696,430,-9,-91,237,-292,61,18,-417,-364,-2168,-406,413,41,11,-412,2913,1
-184,-399,-360,-373,-625,-757,-1324,-359,139,-404,-1322,-1199,-708,-371,-486,-237,-190,-576,40108,1
139,-21,143,203,46,-43,-539,41,11,-522,77,-660,568,511,-253,-82,184,-265,20735,0
74,-260,112,450,-234,-364,-451,98,4,21,425,-441,-710,27,169,246,-125,-98,32932,0
-66,-303,-298,-177,-53,-218,196,-268,-329,240,76,-902,-666,-144,315,-173,-246,-134,29349,1
15,-150,62,75,-177,-137,117,-216,-166,310,-219,-565,-343,104,758,-255,58,-23,21686,1
-371,-211,169,590,-456,-386,-129,-599,304,-26,-470,-259,-1633,-56,224,601,95,-559,27855,1
-159,-341,-292,-10,-249,-729,105,-332,311,-45,-257,-1790,-1339,-105,-43,93,-224,-885,-3843,0
-129,-86,-48,281,305,-558,-102,-40,-79,404,-25,-163,-389,-362,-228,-109,168,-149,23158,0
-31,-167,61,146,-180,-330,-237,-192,-155,-21,0,-180,-127,-73,109,11,10,68,-965,0
-186,-226,137,515,-292,-766,502,84,245,66,-140,-723,-435,-167,227,149,-124,-350,21880,0
103,-367,-5,130,-334,-342,688,-113,-160,653,110,-781,162,-346,207,418,-50,116,25984,0
21,-125,149,224,-493,-467,-1,-484,499,176,-700,-1068,-1409,-152,277,252,-88,211,49728,1
-198,14,-75,134,-397,-358,286,-158,208,-114,-167,-1211,-1132,-159,330,511,-145,-190,32707,1
-129,31,-81,292,-161,-817,-1585,-411,134,-242,-408,-306,133,575,191,333,140,-280,21912,1
-420,-408,-7,-47,-137,-796,-479,-61,-49,25,255,-897,-622,-208,566,359,-320,-1222,26914,1
-223,-219,-143,377,-268,-395,-371,-41,128,177,420,-780,-984,-238,275,358,-241,-1043,39099,0
-33,-110,222,6,-621,-598,868,-119,19,1164,-339,142,427,-106,-418,233,-96,-495,17232,0
165,-30,-252,3,-241,274,-465,-437,-151,435,618,-573,108,-74,197,-326,214,248,50390,1
120,77,-300,-82,75,-135,608,-350,-138,-306,-238,-668,-607,-521,-101,207,0,567,45178,1
-405,-301,-323,78,-440,-608,1079,-310,73,97,71,-877,-747,-251,201,446,-328,-999,42034,0
32,76,-108,361,-239,-474,-278,52,151,74,45,-939,-789,-376,-251,429,-30,-393,6581,0
-91,-529,-478,396,-560,-398,107,-41,137,378,-166,162,-391,-99,170,-50,-227,-799,48075,1
-434,-6,-89,331,15,-427,288,-32,-48,-54,7,-41,-445,130,126,275,-135,-634,10871,0
52,-450,-216,25,-31,-698,178,-532,526,-197,-741,-900,-1044,-587,323,637,103,-372,16825,1
-207,-116,-147,122,-467,-769,-116,-289,48,-82,194,-734,-764,-506,-95,93,-169,-588,23395,0
22,43,-428,542,-286,238,491,63,340,823,-202,283,-419,-192,170,487,-128,374,35679,0
-124,65,331,531,13,-439,-161,-17,-98,98,297,-497,-499,-130,-88,185,82,83,36890,0
-31,145,-29,255,31,-481,-448,-468,-151,-662,-141,-390,-867,13,124,137,-186,-288,14823,1
-242,-406,40,153,-321,-568,-437,-329,168,520,-55,-725,-862,-380,-89,147,122,-183,38276,1
-201,-85,42,176,-184,-647,705,-94,109,1356,-517,-1039,10,-126,-205,389,-86,-304,13735,0
-191,-47,110,205,-393,-364,-690,-145,113,669,228,-690,193,5,-19,-141,-276,-74,18851,1
-85,-249,232,212,-171,-601,661,-332,42,172,116,-880,-836,70,498,36,-174,-462,15633,0
41,-24,-192,168,-437,-675,-44,-182,47,455,-75,-1134,-984,-160,-197,201,-292,-173,45037,1
-415,-487,-3,-4,-263,-556,789,-312,413,107,-145,-1498,-1169,-93,592,58,-210,-660,27582,1
-72,-372,-4,-69,-70,-756,-73,-83,-334,515,-292,-642,-643,-738,-302,-192,341,117,13394,0
-95,-350,634,480,-46,22,568,-615,-32,75,-151,-235,-2303,-452,189,442,-148,270,13096,1
106,312,-94,437,-350,-329,-1394,-117,-56,641,230,-169,-741,293,75,97,-134,-260,35487,1
-287,-480,331,651,25,-558,-218,-28,40,147,121,-974,731,190,330,161,-347,-113,18184,0
-502,-407,102,-17,-142,-615,396,-388,423,282,-364,-1928,-822,-159,336,75,-234,-603,17847,0
-178,-323,-253,143,-286,-444,625,160,164,493,85,-564,-741,-713,130,468,-139,-433,-5016,0
-87,-159,88,462,-96,-446,124,-376,102,266,185,-756,-236,-184,40,25,-72,-444,1468,0
-301,245,-42,92,10,-469,-238,32,29,-14,-245,-749,-144,-292,63,241,56,-527,45706,0
245,-52,276,147,-689,-211,-1385,-302,-107,-468,-541,-169,-1108,-713,121,393,-227,-677,24030,1
-495,-412,411,281,-421,-548,400,-437,67,-3,-343,-350,-1293,-178,455,662,-192,-388,36437,0
-86,-227,-45,8,116,13,811,49,-35,618,-321,-66,-114,187,18,512,-166,-386,66517,0
-73,-241,36,-72,-150,-249,-185,-243,-37,-24,-293,-1311,-794,0,605,112,193,-123,-3954,1
-382,-251,-25,232,-322,-87,-603,-105,269,-147,-97,-295,-405,-239,-4,544,9,33,37540,0
95,-43,-221,197,-280,-345,34,-198,199,-178,33,-293,-498,-405,362,289,14,9,14542,1
73,71,198,322,-368,-745,860,-87,-162,307,-656,-788,-977,31,873,-209,-240,9,-10797,1
-217,-102,457,555,-482,-230,-98,-385,-127,601,-651,-469,-829,-95,-37,-117,-191,-878,29494,1
-61,-124,95,-163,3,-900,-194,-516,2,-48,641,-1237,-224,-288,404,-7,-191,-81,35260,0
61,-41,-30,50,41,-455,-79,21,74,120,12,166,-397,-357,303,189,-131,156,-7250,0
-254,-151,345,539,-400,-364,-354,-244,224,208,-645,-843,-831,-181,121,614,-5,71,-13606,0
-321,-108,-36,15,-199,-466,-17,-31,-99,162,194,-57,-257,-100,-211,412,-190,-109,28105,0
54,-553,375,653,-408,-301,-465,-9,187,-568,261,-1062,-74,-492,199,30,-11,-927,25203,1
-225,-407,-171,164,-242,-341,33,37,62,19,63,-1090,-273,45,328,111,-104,-303,1341,0
338,-67,-26,28,-348,-67,151,-256,-41,-92,118,-111,-545,-139,267,161,-276,-310,38851,0
-40,-152,748,618,-74,226,18,-154,-186,-271,-818,-15,-1589,-520,69,270,-84,28,34893,1
-114,-138,-61,257,279,-32,-211,-25,93,-45,203,-36,58,-74,-82,408,50,-32,14854,0
-108,9,-177,-20,-145,-50,278,-280,-152,41,-18,-187,-802,-247,-156,-251,-20,-241,31915,1
51,339,-208,49,-307,-544,-185,-143,-192,-282,18,-785,-1533,-190,-623,834,-223,-931,30622,1
-58,-45,281,200,-122,-631,-245,-285,-120,434,493,-213,-259,-499,-104,325,-35,-47,-158,0
-246,-205,136,123,-337,-492,929,-147,50,679,-256,-929,-409,-432,-10,76,-167,-599,-6553,0
-82,133,111,454,-185,-518,-677,-170,301,-272,11,-400,-1280,-179,179,570,5,45,18085,1
-132,97,-83,317,-233,-626,148,-255,-82,554,245,-1585,-1276,-256,162,874,-4,-1411,43182,1
-435,197,407,159,-530,-421,-118,-203,156,302,-524,202,-671,-192,144,-34,83,-1019,15614,0
-109,-2,-274,-36,-385,-780,-211,-268,229,-54,59,-437,-608,-343,145,96,-21,-41,23623,0
14,65,-63,372,-236,-516,-270,-518,45,-12,364,-1208,-1049,-389,216,70,-127,-789,15642,1
83,-145,-148,237,183,-953,-519,-337,70,638,-7,-1745,-1634,-345,918,626,61,-626,22858,1
517,77,112,171,-105,-455,-1610,154,-85,-57,34,-193,-2078,-84,-693,685,169,-672,-4019,1
15,60,-188,-7,-376,-396,676,-60,-161,-375,-16,-221,86,-303,231,-27,-209,-224,46212,1
-261,-303,-411,139,-355,-1021,162,-149,160,92,-195,-1344,-773,-5,-38,536,-155,-966,14067,0
-319,-270,-173,31,-737,-728,88,-410,121,56,97,-806,-468,-319,-94,82,-112,-408,28611,0
-126,-203,117,179,-84,-294,-10,-174,-9,82,-294,-107,-668,-186,249,204,-62,-698,35160,1
50,-350,383,-227,-122,-606,-497,-374,-21,-245,-363,-991,-275,-24,77,407,61,-293,-4485,0
-120,-342,-18,362,-323,-546,-237,-345,217,-130,-661,-421,-368,-418,363,386,-76,-293,7002,1
-469,-112,113,259,-23,-526,57,-332,99,-263,-489,-439,-477,-435,-185,-29,68,-651,12814,0
1,-341,130,71,49,-555,222,-182,-294,246,334,-854,-180,-6,58,60,26,-528,24917,0
-61,293,-182,129,-181,-654,-3,-433,214,-287,-197,-1372,-988,-484,-664,159,30,-380,21338,1
-85,-754,184,485,-379,-627,-954,71,-274,181,-276,303,-893,219,636,-175,-119,-430,72244,1
-216,-213,-168,494,-170,-765,-138,-238,120,608,283,-1749,-1383,-461,324,548,-197,-1117,27716,1
4,-145,81,381,-250,-416,392,-130,-42,4,-283,-1114,29,-329,-23,248,-115,-130,29404,0
-187,-370,-174,-35,-654,-533,461,-176,411,779,-197,-643,-884,-742,-39,572,-85,-335,27502,0
-596,166,365,143,-486,-438,-97,-296,122,224,-650,-68,-807,-282,290,-25,184,-855,-208,0
201,82,-279,230,-942,-54,-148,-303,252,385,145,-1359,-984,41,-335,179,-406,-718,29094,1
165,177,-307,168,44,-174,1167,-102,68,17,-2,-155,-479,-260,375,527,-30,-479,23037,0
-176,-122,-51,137,-107,-433,5,-58,-145,103,-106,-1260,-545,178,-189,488,-179,-514,49904,0
271,-185,-317,418,-264,-723,-125,-466,347,-31,302,-493,-376,-334,396,270,258,-452,28032,0
-522,-14,145,-197,-629,-53,-344,73,23,428,-416,-737,-876,-351,306,-271,317,-127,48681,0
-192,-252,-320,389,-386,-527,-89,-683,226,-988,-391,96,-1247,-49,-27,465,-311,-319,15753,1
-49,-97,123,328,9,-429,208,-366,0,-918,77,-375,-702,-16,200,-16,-73,-326,9958,0
-218,98,-154,398,-260,-797,-590,-129,-59,1143,206,-1967,-1403,-105,271,490,-65,-823,6706,1
82,-316,214,303,-11,608,-242,83,142,-283,113,-253,-329,-183,348,443,-62,-334,54897,0
-110,-402,-305,250,-369,-605,-177,-337,329,-81,-678,-569,-521,-295,-156,356,-63,-226,10229,1
124,-280,-27,430,-182,-160,362,-203,-97,96,-1116,-97,-962,-58,279,286,-178,-23,84895,0
48,-107,127,290,121,-1072,93,-297,259,207,65,-1908,-1986,-101,632,356,-64,-1639,16568,1
-66,-109,-78,342,-487,-477,226,-77,-182,109,253,-543,-43,98,-117,253,-17,-632,-2076,1
-174,-362,37,8,-376,-777,-566,-187,400,-158,-133,-602,-296,-116,-203,3,203,7,6293,0
149,-336,109,6,-62,-370,-338,-101,-100,251,-189,-367,-223,-200,-37,-339,-91,38,-1539,1
-82,125,-212,595,-459,-476,-182,-402,214,-523,17,-602,-754,-308,326,483,101,-628,10036,0
-29,-407,104,266,-529,-385,119,-307,53,110,-55,-839,-1062,-340,25,158,-119,-230,10330,1
123,-328,126,371,-15,557,142,132,212,-769,131,-140,-462,-351,477,420,-12,-436,55126,0
-205,-410,-336,194,-386,-872,9,-410,304,5,-710,-1209,-1205,-115,395,160,-398,-343,6421,0
-96,273,78,1023,-297,-265,477,106,281,38,139,-750,-750,-273,530,389,-48,-327,46851,1
-88,-133,87,224,54,-705,918,-456,129,324,-470,-233,-1782,119,186,-362,-222,-87,7527,1
-84,-78,106,96,-128,-189,-338,-156,168,-487,-208,82,-378,-43,285,25,-188,186,54092,1
-289,-579,25,121,-109,-107,-498,-159,-312,14,99,-330,-818,248,258,-54,-39,-219,91154,1
-249,-8,-301,235,-167,-448,227,-381,273,-848,-4,-1170,-725,-360,-107,672,144,-366,27254,0
-18,-124,105,240,-6,-338,-381,-286,141,-313,26,-224,-680,-72,419,-67,-210,-94,51609,1
-69,-249,65,136,-232,-188,-367,-124,136,-406,-185,-941,-392,-189,160,376,-61,24,28453,1
-41,-330,276,271,-757,77,-1291,-179,395,250,398,-803,-325,-355,517,-187,-136,-606,69219,1
-41,-1018,543,475,431,-892,-918,-59,-171,200,18,-1645,-3,-281,-16,271,-123,-1312,63446,1
-63,-19,63,230,-707,-573,623,-379,251,571,-695,-492,-1319,460,239,122,-18,-370,14047,1
71,-164,-105,4,71,-756,1066,-729,-770,-76,-58,-870,-895,-616,3,-289,137,-546,56742,0
-126,-37,-258,99,44,293,201,215,276,451,-189,-19,144,-218,299,43,54,-135,32734,1
-344,-297,-64,-116,-643,-539,1005,-127,470,267,413,-1755,-611,-241,120,363,-35,-572,2172,0
-237,-342,681,372,-30,-308,311,-337,-115,209,256,-395,652,21,178,183,-124,-672,10320,1
-118,-33,8,439,-90,-737,1230,-408,171,142,-833,-75,-1916,235,281,-384,-10,120,-16605,1
-88,-36,44,421,-134,-1037,1088,-448,173,111,-1031,-247,-1710,230,161,-186,139,115,-8708,1
-217,-265,118,484,-473,-516,491,-326,103,630,-155,-1003,-147,-55,557,-29,-264,-200,35459,0
-50,320,-171,-104,-236,-11,808,170,-295,-71,-235,258,-1655,302,239,283,-52,59,41136,1
-583,-223,34,219,-16,-411,42,-322,162,264,-231,-583,-380,-346,-299,82,185,-437,20162,0
-190,-84,342,293,8,-867,674,81,-422,289,-173,-662,-256,116,-267,456,92,-821,12072,0
196,216,-352,92,-483,-589,-132,-32,-247,27,-117,-942,-1595,-209,-563,721,-188,-1023,45414,0
-310,130,11,440,-145,-918,-537,-352,197,864,-107,-1504,-898,-142,-59,791,-90,-1245,14172,1
-415,98,269,-159,-193,-187,577,134,-63,100,-637,-254,-1737,-38,69,177,-63,85,22100,0
-276,-514,392,-239,-382,189,-510,-170,-64,217,-259,-1321,-717,-620,217,-33,-78,17,70736,1
-202,-237,259,8,-217,-271,-477,-5,-116,482,365,-135,478,-103,354,-35,-10,333,57112,1
-220,-214,0,145,-788,-479,1108,-352,118,318,-955,-149,-1079,348,469,8,-35,-138,22382,1
-42,-360,54,424,-187,-93,89,-438,345,-324,-801,559,-1577,28,-180,442,-239,-77,82987,0
-5,-55,-254,184,-491,-524,233,-170,-171,609,135,-1137,-843,-271,-391,443,-388,-114,51199,1
-318,-115,-125,147,-589,-666,-1112,-343,-9,-371,283,-733,-779,-557,43,-48,-226,-845,31560,0
-183,-18,-57,-221,-346,78,390,-293,306,177,391,-303,374,-52,232,63,-234,-209,32607,1
-198,-217,136,262,-6,-779,671,61,-423,215,-255,-685,73,-223,-190,595,138,-881,-3677,0
-192,-21,-73,165,-314,-555,320,-36,345,-46,-53,-536,-528,227,-8,625,-75,-378,13438,0
-285,-728,-194,-273,-474,-265,-720,-368,228,-273,323,-1451,-1211,-667,-246,263,-26,-505,49355,0
88,-254,-219,356,-125,-461,-111,-191,199,-9,91,-911,-935,-46,270,389,-194,-121,602,0
-320,-41,332,-69,-291,137,1223,-515,45,-570,63,-794,-851,410,426,-183,-86,-422,22015,0
-179,-42,142,113,-325,-520,1386,-400,17,246,-751,118,-1040,40,-2,-263,-177,164,16574,1
234,-304,98,398,-139,-190,-703,61,-87,88,388,-50,-292,-20,158,412,-162,58,19285,0
-70,-125,179,132,-391,-546,587,-56,-68,1102,2,-141,-597,-798,38,550,-436,-493,29714,0
-43,-59,-15,-166,-351,59,-613,-109,-14,-207,349,-625,-90,-124,159,-246,18,-61,39711,1
-236,-322,625,559,167,-31,806,-428,181,88,-457,224,-2176,-331,136,207,-340,-311,27864,1
-237,-329,9,-81,-216,-579,-554,-502,13,-31,-1442,-1133,-1944,-207,187,227,-345,-21,30752,1
65,-241,-550,534,-472,-454,0,-450,119,299,116,-310,-81,-275,240,393,-117,-485,99552,1
23,-150,-86,53,-193,-82,25,-241,-398,-147,-99,-587,-436,-313,129,-240,-196,157,39716,1
88,-230,-116,207,-485,-591,115,-401,246,-49,28,323,-212,1,501,369,56,-424,24733,0
9,-46,-443,502,-293,300,-344,18,372,657,29,-242,-511,-73,95,345,-138,82,40551,1
-161,-415,-369,29,-230,-463,206,-288,590,-761,-865,-890,-1323,-671,322,585,-55,-97,-9153,1
